QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.363262	149.165237	584.049988	1
1	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.163653	10.000000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.163763	10.000000	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.163763	10.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.163874	10.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.163874	10.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.163984	10.000000	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.163984	10.000000	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.164094	10.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.164094	10.000000	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.164204	10.000000	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.164204	10.000000	1
12	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.164315	10.000000	1
13	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.164315	10.000000	1
14	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.164425	10.000000	1
15	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.164425	10.000000	1
16	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.164535	10.000000	1
17	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.164535	10.000000	1
18	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.164645	10.000000	1
19	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.164645	10.000000	1
20	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.164756	10.000000	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.164756	10.000000	1
22	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.164866	10.000000	1
23	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.164866	10.000000	1
24	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.164976	10.000000	1
25	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.164976	10.000000	1
26	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.165087	10.000000	1
27	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.165087	10.000000	1
28	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.165197	10.000000	1
29	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.165197	10.000000	1
30	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.165307	10.000000	1
31	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.165307	10.000000	1
32	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.165417	10.000000	1
33	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.165417	10.000000	1
34	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.165528	10.000000	1
35	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.165528	10.000000	1
36	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.165638	10.000000	1
37	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.165638	10.000000	1
38	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.165748	10.000000	1
39	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.165748	10.000000	1
40	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.165858	10.000000	1
41	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.165858	10.000000	1
42	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.165969	10.000000	1
43	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.165969	10.000000	1
44	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.166079	10.000000	1
45	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.166079	10.000000	1
46	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.166189	10.000000	1
47	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.166189	10.000000	1
48	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.166300	10.000000	1
49	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.166300	10.000000	1
50	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.166410	10.000000	1
51	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.166410	10.000000	1
52	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.166520	10.000000	1
53	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.166520	10.000000	1
54	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.166630	10.000000	1
55	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.166630	10.000000	1
56	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363696	149.166741	10.000000	1
57	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.166741	10.000000	1
58	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361897	149.166851	10.000000	1
